country,agricultural_land%,forest_land%,land_area,avg_precipitation,trade_in_services%,control_of_corruption_estimate,control_of_corruption_std,access_to_electricity%,renewvable_energy_consumption%,electric_power_consumption,CO2_emisions,other_greenhouse_emisions,population_density,inflation_annual%,real_interest_rate,risk_premium_on_lending,research_and_development_expenditure%,central_goverment_debt%,tax_revenue%,expense%,goverment_effectiveness_estimate,goverment_effectiveness_std,human_capital_index,doing_business,time_to_get_operation_license,statistical_performance_indicators,individuals_using_internet%,logistic_performance_index,military_expenditure%,GDP_current_US,political_stability_estimate,political_stability_std,rule_of_law_estimate,rule_of_law_std,regulatory_quality_estimate,regulatory_quality_std,government_expenditure_on_education%,government_health_expenditure%,multidimensional_poverty_headcount_ratio%,gini_index,birth_rate,death_rate,life_expectancy_at_birth,population,rural_population,voice_and_accountability_estimate,voice_and_accountability_std,intentional_homicides,year,month
Slovenia,30.39272164,61.67438072,20136.4,1162,29.62061651,0.836427569,0.1304162,100,20.63,1331.112025,14072.9,16968.5195,102.9922926,1.73860862,5.468423368,4.607157545,1.945940018,51.20181838,18.52078685,37.78083915,1.082303762,0.210913703,0.788688302,96,21.8675,89.01,79.7499766,3.31,0.97785679,54177882426,0.894077659,0.208318025,1.024187922,0.139618278,0.642297328,0.197632849,4.934559822,5.99481487,16.2,24.6,9.4,9.9,81.37804878,2073894,942771,0.970075548,0.13041909,0.42736585,2018,1
South Africa,79.87041357,14.44516895,1213090,495,9.210413705,0.197672486,0.151885241,82,8.86,4766.652371,397161.9,493819.5196,41.21383739,6.177806835,4.546045669,4.051666667,0.793640018,51.20181838,24.80723728,26.08054185,0.283431172,0.202060148,0.574535906,96,36.2,63.41375,8.065375174,3.53,1.058839241,3.33077E+11,0.215346545,0.239249796,0.000255581,0.147800222,0.595666349,0.19724673,4.446670055,3.30013156,24.8,35.7,22.629,12.973,54.992,49996094,19690462,0.578765213,0.110417761,36.80287467,2007,1
South Africa,79.87123791,14.3551509,1213090,495,8.529604337,0.065393098,0.151136339,82.8,9.65,4492.77503,425548.4,528517.785,42.68844109,4.089729895,3.49095979,3.413333333,0.662840009,51.20181838,22.52060388,29.57751283,0.191702411,0.204168856,0.425338328,96,21.8675,63.41375,24,3.46,1.003481069,4.17364E+11,-0.029427003,0.239330947,0.097749457,0.146268323,0.44557327,0.186796233,5.134970188,4.00033045,24.8,63.4,22.274,11.257,58.899,51784921,19565379,0.60209012,0.108736865,30.69040087,2010,1
South Africa,79.41785028,14.29513886,1213090,495,8.425331039,-0.184170604,0.134063751,85.2,8.49,4340.367989,427001.7,532764.5699,43.80963737,5.724657917,3.882872998,3.464166667,0.669340014,51.20181838,23.34576599,30.36517973,0.170115307,0.200999558,0.574535906,96,21.8675,63.41375,41,3.67,1.033522741,4.34401E+11,-0.0253867,0.219665527,0.084444158,0.142409667,0.398661673,0.192174211,5.523230076,4.1403532,24.8,35.7,22.353,9.993,61.846,53145033,19519108,0.58215332,0.10753686,30.50708427,2012,1
South Africa,79.41785028,14.23512682,1213090,495,9.008717135,-0.124875419,0.131379411,85.9,7.72,4183.82749,448298.1,554961.0999,45.11582076,6.129837703,3.56702763,3.325,0.709869981,51.20181838,24.43193422,31.90535016,0.165476799,0.191124052,0.574535906,96,21.8675,63.41375,49,3.431244,1.021893996,3.81199E+11,-0.146388963,0.192247406,0.155454814,0.153190359,0.230833724,0.198224083,5.489779949,4.3735652,24.8,63,22.057,9.432,63.38,54729551,19531882,0.640374124,0.119856782,32.53269883,2014,1
South Africa,79.41785028,14.17511479,1213090,495,9.3534761,0.017409462,0.135925651,83.9,7.97,1331.112025,425682.9,530872.059,46.51120197,6.571396422,3.278251678,3.229166667,0.749920011,53.73879139,24.82835599,32.1896608,0.10193149,0.182143897,0.574535906,96,21.8675,76.15208333,54,3.775321,0.971046765,3.23586E+11,-0.149085,0.203295976,0.045057837,0.163667858,0.119783156,0.19748807,5.444240093,4.57297277,7,35.7,20.25,8.924,64.747,56422274,19555396,0.648347199,0.119212791,33.70300206,2016,1
South Africa,79.41785028,14.11510275,1213090,495,8.402023897,-0.136328086,0.128363103,84.7,8.07,1331.112025,439644.6,548100.8783,47.26742039,4.517165228,5.856183558,2.926666667,0.687730014,59.10231141,24.89489407,33.99549783,0.103732906,0.192461163,0.422549337,96,21.8675,75.41625,62.4,3.38,0.897196372,4.05261E+11,-0.237621993,0.208318025,-0.221448287,0.147497505,-0.040778168,0.19148089,5.644010067,4.61501074,24.8,35.7,21.137,8.765,65.674,57339635,19291920,0.637540758,0.123616934,36.66224942,2018,1
Spain,56.10787201,36.28442027,499110,636,13.45792791,1.079032421,0.165876508,100,9.01,6054.374438,354683.1,434497.876,90.61490052,2.786797458,5.468423368,4.607157545,1.240530014,31.79219514,15.53662303,25.60454474,0.987038195,0.219155386,0.574535906,96,21.8675,63.41375,55.11,3.52,1.363106312,1.474E+12,-0.27673164,0.239249796,1.153809786,0.159137517,1.215253234,0.224799991,4.254049778,5.72543097,24.8,34.1,10.9,8.5,80.87317073,45226803,10067486,1.123086691,0.144001663,1.065292672,2007,1
Spain,55.08889822,37.0899382,500010,636,12.61737891,1.160037041,0.153291345,100,14.39,5706.563063,274140.6,350175.3957,93.15193096,1.799864577,5.468423368,4.607157545,1.35995996,50.16780071,15.53662303,25.60454474,0.94297415,0.218765646,0.70828557,96,21.8675,63.41375,65.8,3.63,1.387378124,1.42211E+12,-0.318043739,0.239330947,1.156788111,0.15479517,1.15819037,0.235530734,4.856080055,6.7885623,26.1,35.2,10.4,8.2,81.62682927,46576897,10041047,1.122542858,0.143270001,0.861018098,2010,1
Spain,53.86137822,37.07977849,500210,636,14.09943081,1.170406342,0.136289701,100,15.75,5573.401182,270280.4,343393.9951,93.50683713,2.446127824,5.468423368,4.607157545,1.298760056,77.80506718,11.76292595,38.49999612,1.057162166,0.210567564,0.574535906,96,21.8675,63.41375,69.80999994,3.7,1.4236304,1.32475E+12,-0.029516449,0.219665527,1.037798285,0.15071708,0.947154939,0.225645676,4.46931982,6.60091925,27.2,35.4,9.7,8.6,82.42682927,46773055,9868179,1.064178824,0.131551519,0.778508353,2012,1
Spain,53.13368385,37.08444853,500210,636,14.89113491,0.689561665,0.130695611,100,17.33,5355.987006,241979.9,315739.0923,92.92273645,-0.151114838,5.468423368,4.607157545,1.241590023,105.5729617,14.13527689,34.78948449,1.173891306,0.211063221,0.574535906,96,21.8675,63.41375,76.19,3.718636,1.253912424,1.37182E+12,0.243121743,0.192247406,0.966522396,0.16193755,0.74645406,0.228099748,4.301509857,6.38631392,29.2,36.1,9.2,8.5,83.22926829,46480882,9590865,0.993750036,0.140035927,0.695153602,2014,1
Spain,52.57724736,37.14286858,499564,636,15.90189089,0.570366204,0.135750815,100,16.71,1331.112025,248252.1,316708.5994,93.04926296,-0.202598,5.468423368,4.607157545,1.189859986,106.7808554,13.78878699,32.68112561,1.095534325,0.208868816,0.574535906,96,21.8675,86.09083333,80.56133294,3.727412,1.137135909,1.23355E+12,0.402214497,0.203295976,0.965485215,0.168872342,0.996483803,0.227201536,4.225440025,6.40544844,27.9,35.8,8.8,8.8,83.32926829,46484062,9371187,1.041620493,0.140228122,0.632621107,2016,1
Spain,52.40820971,37.15664678,499603.479,636,16.72085878,0.612849295,0.134504512,100,16.9,1331.112025,258373.2,326838.0012,93.66979208,1.674981369,5.468423368,4.607157545,1.241510034,107.9745073,14.22575235,32.25768134,0.969287813,0.209096208,0.736156404,96,21.8675,87.84541667,86.10723553,3.83,1.254333772,1.4217E+12,0.275779158,0.208318025,0.978212118,0.152301222,0.938154161,0.22204648,4.179490089,6.32118988,26.1,34.7,7.9,9.1,83.43170732,46797754,9209330,1.029652596,0.122449711,0.617626377,2018,1
Sri Lanka,41.77962048,33.5452081,62710,1712,9.527985627,-0.41968292,0.158560455,85.3,61.85,450.6362007,13071.8,24596.57305,329.5894913,6.217648893,-13.17004174,1.651666667,0.132410005,69.25302518,10.93186869,16.30084874,-0.201909423,0.193452537,0.574535906,96,21.8675,63.41375,8.383895351,2.29,2.70074784,58636161082,-0.942946851,0.243547097,-0.118414134,0.142132565,-0.248191312,0.159105733,1.66178,1.56387675,24.8,35.7,17.553,7.369,73.215,20668557,16901506,-0.505228579,0.115504555,3.691597732,2010,1
Sri Lanka,43.69319088,33.70594801,62710,1712,8.997266304,-0.241880506,0.139927655,87,52.86,509.5363324,17440.4,29048.20964,335.1482539,7.542913732,2.551872342,1.187333333,0.730717461,66.74723537,10.11103071,15.06835711,-0.20431897,0.196586907,0.574535906,96,21.8675,63.41375,8.383895351,2.75,2.155199512,70447216891,-0.717079222,0.221984327,-0.114084356,0.140051454,-0.125741094,0.170153782,1.453420043,1.43723977,24.8,38.7,17.318,7.181,73.906,21017147,17192867,-0.575279295,0.113410108,3.216421334,2012,1
Sri Lanka,43.69319088,33.86668793,62710,1712,11.30496751,-0.345142692,0.136061534,92.69762421,54.23,519.5518887,17458.3,28830.96863,338.6933025,3.179002282,5.80537155,1.24,0.096050002,68.59104233,9.747859823,14.20329182,0.067863934,0.202124298,0.574535906,96,21.8675,63.41375,10.5,2.695239,2.412647012,82528535714,-0.330464035,0.196386188,-0.149271369,0.152397379,-0.10895326,0.185996652,1.858590007,1.61314976,24.8,35.7,16.396,6.979,74.651,21239457,17370053,-0.667191744,0.127795801,2.603644717,2014,1
Sri Lanka,45.44807966,34.25804992,61864,1712,13.73847666,-0.352467418,0.137124553,99.58557892,47.86,1331.112025,21690.3,33285.05462,350.284495,2.135037737,6.959910977,1.775833333,0.119489998,51.20181838,11.15376065,15.28479493,-0.2565341,0.22332187,0.593370557,96,21.8675,73.75916667,46.9,2.6,1.734693549,94493871201,-0.139389724,0.212307975,-0.00040862,0.159197897,-0.217681855,0.199100927,1.987810016,1.78758264,24.8,35.7,14.805,7.037,75.748,21670000,17666251,-0.008067985,0.126422212,2.381756671,2018,1
Sudan,57.49789562,11.68420328,2376000,1110,5.369576789,-1.329811096,0.186938822,31.10493469,65.62,123.2400344,13969.9,93341.10588,13.12759386,14.75427708,5.468423368,4.607157545,0.730717461,51.20181838,15.53662303,25.60454474,-1.132226348,0.207587108,0.574535906,96,21.8675,63.41375,8.66,2.71,4.083230603,59440139775,-2.362724781,0.267617673,-1.424864531,0.172637746,-1.315864444,0.167840689,4.138329983,2.0494504,24.8,35.7,37.121,8.319,61.256,31191163,20939875,-1.649223804,0.126395032,4.669255554,2007,1
Sweden,7.661664208,68.98419182,407339.7,624,21.49268091,2.233975649,0.166364983,100,41.75,15257.93575,47054.3,60690.57304,22.45813998,2.212168834,5.468423368,4.607157545,3.233829975,45.69496892,28.50704068,31.18154564,2.018717527,0.219155386,0.574535906,96,21.8675,63.41375,82.01,4.08,1.299981508,4.91253E+11,1.271478295,0.239249796,1.891827822,0.161500052,1.572997212,0.224799991,6.171589851,6.598032,24.8,27.1,11.7,10,80.9,9148092,1409904,1.510136127,0.14903152,1.211225441,2007,1
Sweden,7.545790405,68.91790808,407339.7,624,21.14129089,2.219725847,0.15503031,100,44.7,14934.32696,47985.5,61014.40639,23.02286274,1.157988027,5.468423368,4.607157545,3.167890072,43.3019148,27.39951886,33.09845222,1.962620378,0.218765646,0.762113333,96,21.8675,63.41375,90,4.08,1.187128541,4.95813E+11,1.094170451,0.239330947,1.930308819,0.15479517,1.656240582,0.235530734,6.522689819,6.86272383,17.7,27.7,12.3,9.6,81.45121951,9378126,1401467,1.542725921,0.143270001,0.969970409,2010,1
Sweden,7.44219137,68.82658381,407339.7,624,22.34386034,2.27712059,0.137509257,100,48.29,14289.59509,41996.6,54382.48139,23.36962,0.888377507,5.468423368,4.607157545,3.230249882,43.51024796,26.30391073,32.87068478,1.911035657,0.210567564,0.574535906,96,21.8675,63.41375,93.17998801,3.85,1.130110289,5.52484E+11,1.170597196,0.219665527,1.928277612,0.15071708,1.900038838,0.225645676,7.536970139,9.0407753,17.7,27.6,11.9,9.7,81.70487805,9519374,1368886,1.690358043,0.131551519,0.711595815,2012,1
Sweden,7.453410507,68.73525954,407339.7,624,24.92051577,2.111042976,0.131766394,100,48.61,13480.14822,38993,51285.95807,23.80349865,-0.179638494,5.468423368,4.607157545,3.101840019,49.45450857,26.51489081,33.03992506,1.681772351,0.211063221,0.574535906,96,26.2,63.41375,92.52,3.961349,1.126447318,5.81964E+11,1.065414786,0.192247406,1.9751724,0.16193755,1.805163264,0.228099748,7.573729992,9.19936943,18.2,28.4,11.9,9.2,82.25365854,9696110,1333506,1.61111927,0.140035927,0.89253577,2014,1
Sweden,7.41674708,68.69449814,407310.64,624,25.71147948,2.105576277,0.135750815,100,50.89,1331.112025,38691.2,50783.37711,24.36244975,0.984269245,5.468423368,4.607157545,3.247359991,46.18805621,28.1205047,31.96996805,1.663786888,0.208868816,0.574535906,96,21.8675,88.02958333,89.65094761,4.204593,1.053016389,5.15655E+11,1.000782132,0.203295976,1.952418804,0.168872342,1.842773318,0.227201536,7.618619919,9.14448833,18.3,29.6,11.8,9.2,82.30731707,9923085,1304687,1.564685822,0.140228122,1.064971607,2016,1
Sweden,7.36634329,68.69449814,407310.64,624,26.1829761,2.109263897,0.134504512,100,51.56,1331.112025,35915.9,47719.34411,24.98145887,1.953535301,5.468423368,4.607157545,3.321059942,42.2624001,27.9091466,31.72804292,1.671129227,0.209096208,0.802509964,96,21.8675,88.72166667,89.24696316,4.05,1.032246092,5.55455E+11,0.92122525,0.208318025,1.783937216,0.152301222,1.825504899,0.22204648,7.640840054,9.27633858,18,30,11.4,9.1,82.55853659,10175214,1278923,1.580299258,0.122449711,1.062751752,2018,1
Switzerland,38.83283888,31.24827194,39513.225,1537,31.77282314,2.064142466,0.17414248,100,20.56,8174.408162,45207.8,54762.18135,198.0326587,0.688238707,2.413050268,4.607157545,0.730717461,20.99356622,9.364008039,16.71974454,1.870959163,0.227385253,0.768143713,96,21.8675,63.41375,83.9,3.97,0.687220166,5.98851E+11,1.258594275,0.239330947,1.74979496,0.157016754,1.620867133,0.235530734,4.802100182,3.21735024,24.8,32.6,10.3,8,82.24634146,7824909,2065228,1.584911227,0.146318108,0.664754602,2010,1
Switzerland,38.66765583,31.42324155,39512.028,1537,33.5992583,2.13839817,0.162292287,100,21.88,7886.094306,42516.6,51951.56435,202.390548,-0.692552018,2.622941725,4.607157545,2.874569893,21.34449593,9.169074742,16.52192618,1.882824302,0.219052508,0.574535906,96,21.8675,63.41375,85.2,3.8,0.66900171,6.8642E+11,1.418336034,0.224335819,1.81180203,0.158291876,1.651066184,0.244670063,4.898620129,3.45818734,24.8,31.6,10.3,8,82.69756098,7996861,2106933,1.640122056,0.143659219,0.562799832,2012,1
Switzerland,38.50280641,31.59822336,39510.829,1537,35.40176675,2.147784948,0.156854391,100,22.2,7520.166025,39793.3,49167.61866,207.2507514,-0.013202539,3.365102086,4.607157545,0.730717461,20.61124279,9.087339532,16.7192645,2.105112553,0.228570014,0.574535906,96,21.8675,63.41375,87.4,3.843969,0.634898338,7.26538E+11,1.402652621,0.195739418,1.99034977,0.17313619,1.800340295,0.246075705,4.930570126,3.40755963,24.8,32.5,10.4,7.8,83.19756098,8188649,2153942,1.559519053,0.153894648,0.500745561,2014,1
Switzerland,38.33866073,31.77326642,39509.63,1537,36.71569313,1.942636728,0.16177763,100,24.1,1331.112025,39666.5,48900.51827,211.9315721,-0.434618664,3.248908871,4.607157545,0.730717461,19.38099266,9.404603141,17.24082285,1.972344518,0.219070241,0.574535906,96,21.8675,86.05791667,89.13468774,3.987158,0.664750475,6.87895E+11,1.28985405,0.207869694,1.906831503,0.184593827,1.900379658,0.249921858,4.981639862,3.50250435,24.8,33,10.5,7.8,83.60243902,8373338,2198922,1.531843781,0.149974331,0.537448324,2016,1
Switzerland,38.18240515,31.94740118,39509.63,1537,38.58950444,1.969518185,0.156323329,100,24.2,1331.112025,37481.3,46682.73407,215.5000945,0.936335464,1.849004653,4.607157545,0.730717461,18.67811857,9.691023945,16.71822365,1.997008562,0.221195087,0.766107619,96,21.8675,88.25583333,91.8,3.9,0.65287657,7.25569E+11,1.319249392,0.212974012,1.887877226,0.165898308,1.791235805,0.243935689,4.930089951,3.55460477,24.8,33.1,10.3,7.9,83.75365854,8514329,2231010,1.591921687,0.154611319,0.587238095,2018,1
Syrian Arab Republic,75.67523415,2.581572642,183640,252,3.818172372,-1.009927511,0.172768563,91.53195953,1.54,1478.964044,63604.5,108864.9765,112.7369037,3.907709504,5.468423368,4.607157545,0.730717461,51.20181838,15.53662303,25.60454474,-0.698420286,0.22120668,0.574535906,96,21.8675,63.41375,11.5,2.09,4.100543653,1.8003E+11,-0.339876115,0.244294539,-0.834666193,0.163467512,-1.33315742,0.206279173,4.864709854,1.76196051,24.8,35.7,30.782,3.67,73.709,20703005,9417590,-1.781911016,0.119463287,2.574505426,2007,1
Syrian Arab Republic,75.73925829,2.679736427,183630,252,4.30309852,-1.102486491,0.169278979,92.7,1.35,1744.012988,61090.7,104400.8016,121.64441,4.397413832,5.468423368,4.607157545,0.730717461,51.20181838,15.53662303,25.60454474,-0.448675931,0.215132147,0.574535906,96,21.8675,63.41375,20.7,2.74,4.056141736,2.52518E+11,-0.805789709,0.243547097,-0.593127608,0.156315863,-0.855281353,0.191954479,4.138329983,1.467641,24.8,35.7,28.675,3.701,73.881,22337563,9917878,-1.696671247,0.114279196,2.072741822,2010,1
Tajikistan,33.978994,2.929408402,139960,691,14.11447721,-1.297203541,0.145483643,98.79122162,61.83,1869.773448,2446.9,8792.343742,54.45683767,6.445314408,9.725941381,16.67879028,0.089139998,51.20181838,15.53662303,25.60454474,-0.931619644,0.218270719,0.574535906,96,21.8675,63.41375,11.55,2.35,0.952855125,5642221529,-1.034538388,0.273786128,-1.212895751,0.136892214,-1.010269761,0.156431839,4.006750107,1.18032789,24.8,35.7,31.045,5.934,67.742,7621779,5600483,-1.431077838,0.140338257,2.374773503,2010,1
Tanzania,42.22059156,56.38971551,885800,1071,12.29072789,-0.542279363,0.150240093,14.8,89.74,94.98891467,6909.9,65992.51273,50.92631181,6.200155956,4.674687403,9.790833333,0.373070002,51.20181838,9.912261582,13.19308239,-0.620883346,0.175850347,0.574535906,96,21.8675,63.41375,2.9,2.6,0.896024084,32012892919,0.014471621,0.243547097,-0.486346453,0.131937191,-0.462349176,0.150725037,4.541699886,1.4499774,24.8,35.7,39.729,8.88,60.105,45110527,32428153,-0.130868018,0.108896978,8.618830715,2010,1
Tanzania,42.33189659,55.54979228,885800,1071,12.97666208,-0.764619529,0.135037094,15.3,86.64,96.30408083,9587.9,72663.24647,53.9468695,16.00109385,4.591413722,1.910833333,0.730717461,51.20181838,10.43300402,14.01790764,-0.701560676,0.180305511,0.574535906,96,21.8675,63.41375,3.95,2.65,0.913799348,39650394363,0.051454291,0.221984327,-0.537633419,0.129535437,-0.410142124,0.171183646,4.229642868,1.17573333,24.8,35.7,38.329,7.992,62.03,47786137,33692572,-0.176013678,0.107736073,8.56315286,2012,1
Tanzania,43.65861368,53.76044254,885800,1071,11.60381832,-0.531090379,0.134578705,32.8,86.67,1331.112025,10646.9,80421.45236,61.41544592,5.174766293,7.896286481,-0.215833333,0.730717461,51.20181838,11.39033994,13.36885315,-0.606329381,0.167120263,0.574535906,96,21.8675,61.57583333,13.50423285,2.990185,1.093691934,49774409374,-0.448246777,0.206087306,-0.394902527,0.152782589,-0.483072639,0.162909701,4.101967335,1.61013722,24.8,35.7,38.379,6.65,65.386,54401802,36812067,-0.223028824,0.119328864,6.321481835,2016,1
Thailand,44.12887314,38.65900683,510890,1622,25.93157002,-0.400172323,0.144869268,94.13733673,21.61,2060.177874,231901.7,339245.0976,130.8045842,2.241540953,3.486985687,2.567750321,0.200800002,22.99346683,15.14315656,16.55114139,0.285919487,0.206260249,0.574535906,96,21.8675,63.41375,20.03,3.31,1.339697452,2.62943E+11,-1.112847924,0.239249796,-0.137440488,0.152756125,0.086198561,0.19724673,3.603149891,2.41405702,24.8,39.8,12.386,6.122,75.187,66826754,40129466,-0.562502325,0.116421282,6.636563603,2007,1
Thailand,44.67497896,39.29025818,510890,1622,22.18470741,-0.360339463,0.137253329,99.7,22.83,2271.449967,240768.3,361217.6687,133.6305056,3.247588424,0.243128639,2.892373252,0.730717461,26.90084554,14.93264755,17.41141537,0.083291069,0.20718582,0.584985316,96,21.8675,63.41375,22.4,3.29,1.454808329,3.41105E+11,-1.442788363,0.239330947,-0.233622625,0.150575832,0.061810683,0.186796233,3.508440018,2.50096011,24.8,39.4,11.926,6.307,76.131,68270489,38329783,-0.495821506,0.115313552,5.352239345,2010,1
Timor-Leste,22.34028245,63.16745124,14870,1500,71.4395341,-0.648965776,0.230948523,36.6,41.88,1331.112025,191.4,6030.923325,68.55158036,10.30090202,5.468423368,4.607157545,0.730717461,51.20181838,15.53662303,25.60454474,-1.153355002,0.268611342,0.574535906,96,21.8675,63.41375,1,1.71,4.372697126,542795400,-1.102678061,0.300653875,-1.20347333,0.227118537,-1.632848859,0.257698059,4.138329983,0.96646351,24.8,27.8,34.191,8.274,63.723,1019362,747101,0.148541197,0.136348709,6.082235751,2007,1
Trinidad and Tobago,10.52631579,44.80896686,5130,2200,15.55679002,-0.303454995,0.161236957,100,0.43,1331.112025,18291.6,29146.11712,286.4191033,3.070667425,9.814308215,7.844166667,0.087090001,51.20181838,21.30820021,33.2881054,0.247532934,0.237695009,0.574535906,96,21.8675,36.42375,67.8,2.398418,0.95365006,23713671528,0.27725777,0.209809631,-0.210172936,0.196047872,-0.02195706,0.23810038,3.767150402,3.42629886,24.8,35.7,13.292,7.134,74.281,1469330,686912,0.558559716,0.144672975,31.5109715,2016,1
Trinidad and Tobago,10.52631579,44.64522417,5130,2200,13.59727171,-0.379338741,0.148622811,100,0.46,1331.112025,17763.7,29205.19888,293.3155945,1.018569302,6.239076911,7.59375,0.082220003,51.20181838,19.3226637,30.47970654,0.206865147,0.241916522,0.60232681,96,21.8675,48.51791667,8.383895351,2.42,0.68778771,24569079488,0.230616614,0.216427937,-0.169320345,0.1669752,-0.131842151,0.209704384,3.216789961,3.23065448,24.8,35.7,12.557,7.783,73.802,1504709,704445,0.546445191,0.134169817,34.35880293,2018,1
